"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","10310","uitgewerkt",".","77","0","1749381835","**uitgewerkt** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitgewerkt/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitgewerkt)","0"
"cards","10311","uitkering",".","77","0","1749381835","**uitkering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitkering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitkering)","0"
"cards","10312","uitleg",".","77","0","1749381835","**uitleg** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitleg/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitleg)","0"
"cards","10313","uitmaken",".","77","0","1749381835","**uitmaken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitmaken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitmaken)","0"
"cards","10314","uitnodigen",".","77","0","1749381835","**uitnodigen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitnodigen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitnodigen)","0"
"cards","10315","uitrusten",".","77","0","1749381835","**uitrusten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitrusten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitrusten)","0"
"cards","10316","uitsluiten",".","77","0","1749381835","**uitsluiten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitsluiten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitsluiten)","0"
"cards","10317","uitspraak",".","77","0","1749381835","**uitspraak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitspraak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitspraak)","0"
"cards","10318","uitspreken",".","77","0","1749381835","**uitspreken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitspreken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitspreken)","0"
"cards","10319","uitstek",".","77","0","1749381835","**uitstek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitstek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitstek)","0"
"cards","10320","uitstekend",".","77","0","1749381835","**uitstekend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitstekend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitstekend)","0"
"cards","10321","uitvoer",".","77","0","1749381835","**uitvoer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitvoer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitvoer)","0"
"cards","10322","uitvoering",".","77","0","1749381835","**uitvoering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitvoering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitvoering)","0"
"cards","10323","uitwerken",".","77","0","1749381835","**uitwerken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitwerken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitwerken)","0"
"cards","10324","uitzicht",".","77","0","1749381835","**uitzicht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitzicht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitzicht)","0"
"cards","10325","uitzondering",".","77","0","1749381835","**uitzondering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitzondering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitzondering)","0"
"cards","10326","uitzonderlijk",".","77","0","1749381835","**uitzonderlijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uitzonderlijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uitzonderlijk)","0"
"cards","10327","uniek",".","77","0","1749381835","**uniek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/uniek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=uniek)","0"
"cards","10328","vaart",".","77","0","1749381835","**vaart** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vaart/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vaart)","0"
"cards","10329","vak",".","77","0","1749381835","**vak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vak)","0"
"cards","10330","vakantie",".","77","0","1749381835","**vakantie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vakantie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vakantie)","0"
"cards","10331","vakblad",".","77","0","1749381835","**vakblad** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vakblad/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vakblad)","0"
"cards","10332","val",".","77","0","1749381835","**val** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/val/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=val)","0"
"cards","10333","vals",".","77","0","1749381835","**vals** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vals/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vals)","0"
"cards","10334","vanavond",".","77","0","1749381835","**vanavond** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vanavond/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vanavond)","0"
"cards","10335","vandaan",".","77","0","1749381835","**vandaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vandaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vandaan)","0"
"cards","10336","vangen",".","77","0","1749381835","**vangen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vangen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vangen)","0"
"cards","10337","vanmiddag",".","77","0","1749381835","**vanmiddag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vanmiddag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vanmiddag)","0"
"cards","10338","vanwege",".","77","0","1749381835","**vanwege** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vanwege/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vanwege)","0"
"cards","10339","vanzelf",".","77","0","1749381835","**vanzelf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vanzelf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vanzelf)","0"
"cards","10340","vanzelfsprekend",".","77","0","1749381835","**vanzelfsprekend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vanzelfsprekend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vanzelfsprekend)","0"
"cards","10341","varen",".","77","0","1749381835","**varen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/varen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=varen)","0"
"cards","10342","vastgelegd",".","77","0","1749381835","**vastgelegd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vastgelegd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vastgelegd)","0"
"cards","10343","vastgesteld",".","77","0","1749381835","**vastgesteld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vastgesteld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vastgesteld)","0"
"cards","10344","vastgoed",".","77","0","1749381835","**vastgoed** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vastgoed/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vastgoed)","0"
"cards","10345","vastleggen",".","77","0","1749381835","**vastleggen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vastleggen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vastleggen)","0"
"cards","10346","vaststellen",".","77","0","1749381835","**vaststellen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vaststellen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vaststellen)","0"
"cards","10347","vaststelling",".","77","0","1749381835","**vaststelling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vaststelling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vaststelling)","0"
"cards","10348","vat",".","77","0","1749381835","**vat** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vat/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vat)","0"
"cards","10349","vechten",".","77","0","1749381835","**vechten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vechten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vechten)","0"
"cards","10350","veelal",".","77","0","1749381835","**veelal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veelal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veelal)","0"
"cards","10351","veeleer",".","77","0","1749381835","**veeleer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veeleer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veeleer)","0"
"cards","10352","veertien",".","77","0","1749381835","**veertien** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veertien/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veertien)","0"
"cards","10353","veertig",".","77","0","1749381835","**veertig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veertig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veertig)","0"
"cards","10354","veilig",".","77","0","1749381835","**veilig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veilig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veilig)","0"
"cards","10355","veld",".","77","0","1749381835","**veld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veld)","0"
"cards","10356","velen",".","77","0","1749381835","**velen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/velen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=velen)","0"
"cards","10357","vennootschap",".","77","0","1749381835","**vennootschap** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vennootschap/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vennootschap)","0"
"cards","10358","veranderd",".","77","0","1749381835","**veranderd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veranderd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veranderd)","0"
"cards","10359","verandering",".","77","0","1749381835","**verandering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verandering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verandering)","0"
"cards","10360","verbeelding",".","77","0","1749381835","**verbeelding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbeelding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbeelding)","0"
"cards","10361","verbergen",".","77","0","1749381835","**verbergen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbergen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbergen)","0"
"cards","10362","verbeteren",".","77","0","1749381835","**verbeteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbeteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbeteren)","0"
"cards","10363","verbetering",".","77","0","1749381835","**verbetering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbetering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbetering)","0"
"cards","10364","verbinding",".","77","0","1749381835","**verbinding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbinding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbinding)","0"
"cards","10365","verblijf",".","77","0","1749381835","**verblijf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verblijf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verblijf)","0"
"cards","10366","verbod",".","77","0","1749381835","**verbod** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verbod/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verbod)","0"
"cards","10367","verborgen",".","77","0","1749381835","**verborgen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verborgen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verborgen)","0"
"cards","10368","verdacht",".","77","0","1749381835","**verdacht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdacht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdacht)","0"
"cards","10369","verdedigen",".","77","0","1749381835","**verdedigen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdedigen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdedigen)","0"
"cards","10370","verdeeld",".","77","0","1749381835","**verdeeld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdeeld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdeeld)","0"
"cards","10371","verdelen",".","77","0","1749381835","**verdelen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdelen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdelen)","0"
"cards","10372","verdeling",".","77","0","1749381835","**verdeling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdeling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdeling)","0"
"cards","10373","verdieping",".","77","0","1749381835","**verdieping** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdieping/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdieping)","0"
"cards","10374","verdrag",".","77","0","1749381835","**verdrag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdrag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdrag)","0"
"cards","10375","verdwenen",".","77","0","1749381835","**verdwenen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verdwenen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verdwenen)","0"
"cards","10376","vereisen",".","77","0","1749381835","**vereisen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vereisen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vereisen)","0"
"cards","10377","vereist",".","77","0","1749381835","**vereist** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vereist/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vereist)","0"
"cards","10378","vereniging",".","77","0","1749381835","**vereniging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vereniging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vereniging)","0"
"cards","10379","verf",".","77","0","1749381835","**verf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verf)","0"
"cards","10380","vergadering",".","77","0","1749381835","**vergadering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergadering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergadering)","0"
"cards","10381","vergelijkbaar",".","77","0","1749381835","**vergelijkbaar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergelijkbaar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergelijkbaar)","0"
"cards","10382","vergelijken",".","77","0","1749381835","**vergelijken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergelijken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergelijken)","0"
"cards","10383","vergen",".","77","0","1749381835","**vergen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergen)","0"
"cards","10384","vergoeding",".","77","0","1749381835","**vergoeding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergoeding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergoeding)","0"
"cards","10385","vergroot",".","77","0","1749381835","**vergroot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vergroot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vergroot)","0"
"cards","10386","verhogen",".","77","0","1749381835","**verhogen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verhogen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verhogen)","0"
"cards","10387","verhoging",".","77","0","1749381835","**verhoging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verhoging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verhoging)","0"
"cards","10388","verjaardag",".","77","0","1749381835","**verjaardag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verjaardag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verjaardag)","0"
"cards","10389","verkeer",".","77","0","1749381835","**verkeer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verkeer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verkeer)","0"
"cards","10390","verkeerd",".","77","0","1749381835","**verkeerd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verkeerd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verkeerd)","0"
"cards","10391","verkiezen",".","77","0","1749381835","**verkiezen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verkiezen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verkiezen)","0"
"cards","10392","verklaren",".","77","0","1749381835","**verklaren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verklaren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verklaren)","0"
"cards","10393","verklaring",".","77","0","1749381835","**verklaring** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verklaring/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verklaring)","0"
"cards","10394","verkoper",".","77","0","1749381835","**verkoper** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verkoper/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verkoper)","0"
"cards","10395","verkrijgbaar",".","77","0","1749381835","**verkrijgbaar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verkrijgbaar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verkrijgbaar)","0"
"cards","10396","verlaagd",".","77","0","1749381835","**verlaagd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verlaagd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verlaagd)","0"
"cards","10397","verlagen",".","77","0","1749381835","**verlagen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verlagen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verlagen)","0"
"cards","10398","verlaging",".","77","0","1749381835","**verlaging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verlaging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verlaging)","0"
"cards","10399","verlangen",".","77","0","1749381835","**verlangen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verlangen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verlangen)","0"
"cards","10400","verloop",".","77","0","1749381835","**verloop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verloop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verloop)","0"
"cards","10401","verlopen",".","77","0","1749381835","**verlopen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verlopen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verlopen)","0"
"cards","10402","vermeld",".","77","0","1749381835","**vermeld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermeld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermeld)","0"
"cards","10403","vermelden",".","77","0","1749381835","**vermelden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermelden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermelden)","0"
"cards","10404","vermijden",".","77","0","1749381835","**vermijden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermijden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermijden)","0"
"cards","10405","verminderen",".","77","0","1749381835","**verminderen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verminderen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verminderen)","0"
"cards","10406","vermindering",".","77","0","1749381835","**vermindering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermindering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermindering)","0"
"cards","10407","vermoedelijk",".","77","0","1749381835","**vermoedelijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermoedelijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermoedelijk)","0"
"cards","10408","vermoeden",".","77","0","1749381835","**vermoeden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermoeden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermoeden)","0"
"cards","10409","vermoord",".","77","0","1749381835","**vermoord** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermoord/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermoord)","0"
"cards","10410","vermorden",".","77","0","1749381835","**vermorden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vermorden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vermorden)","0"
"cards","10411","vernieuwing",".","77","0","1749381835","**vernieuwing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vernieuwing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vernieuwing)","0"
"cards","10412","veroordeeld",".","77","0","1749381835","**veroordeeld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veroordeeld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veroordeeld)","0"
"cards","10413","veroordelen",".","77","0","1749381835","**veroordelen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veroordelen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veroordelen)","0"
"cards","10414","veroorzaken",".","77","0","1749381835","**veroorzaken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/veroorzaken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=veroorzaken)","0"
"cards","10415","verpakking",".","77","0","1749381835","**verpakking** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verpakking/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verpakking)","0"
"cards","10416","verrassend",".","77","0","1749381835","**verrassend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verrassend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verrassend)","0"
"cards","10417","verrassing",".","77","0","1749381835","**verrassing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verrassing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verrassing)","0"
"cards","10418","verrichten",".","77","0","1749381835","**verrichten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verrichten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verrichten)","0"
"cards","10419","vers",".","77","0","1749381835","**vers** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vers/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vers)","0"
"cards","10420","verscheiden",".","77","0","1749381835","**verscheiden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verscheiden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verscheiden)","0"
"cards","10421","verschijnen",".","77","0","1749381835","**verschijnen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verschijnen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verschijnen)","0"
"cards","10422","verschijnsel",".","77","0","1749381835","**verschijnsel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verschijnsel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verschijnsel)","0"
"cards","10423","verslag",".","77","0","1749381835","**verslag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verslag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verslag)","0"
"cards","10424","verslaggever",".","77","0","1749381835","**verslaggever** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verslaggever/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verslaggever)","0"
"cards","10425","verspreid",".","77","0","1749381835","**verspreid** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verspreid/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verspreid)","0"
"cards","10426","verspreiden",".","77","0","1749381835","**verspreiden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verspreiden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verspreiden)","0"
"cards","10427","verstaan",".","77","0","1749381835","**verstaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verstaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verstaan)","0"
"cards","10428","versterken",".","77","0","1749381835","**versterken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/versterken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=versterken)","0"
"cards","10429","vertaald",".","77","0","1749381835","**vertaald** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertaald/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertaald)","0"
"cards","10430","vertalen",".","77","0","1749381835","**vertalen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertalen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertalen)","0"
"cards","10431","vertaling",".","77","0","1749381835","**vertaling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertaling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertaling)","0"
"cards","10432","vertegenwoordigen",".","77","0","1749381835","**vertegenwoordigen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertegenwoordigen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertegenwoordigen)","0"
"cards","10433","vertegenwoordiger",".","77","0","1749381835","**vertegenwoordiger** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertegenwoordiger/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertegenwoordiger)","0"
